"registration_area","edrpou","public_name","тип_працівника","спеціальність","count"
"ХАРКІВСЬКА","02002701","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КРАСНОГРАДСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Дитяча ортопедія і травматологія","2"
"ХАРКІВСЬКА","02002701","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КРАСНОГРАДСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Дитяча отоларингологія","1"
"ХАРКІВСЬКА","02002701","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КРАСНОГРАДСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Дитяча стоматологія","1"
"ХАРКІВСЬКА","02002701","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КРАСНОГРАДСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Дитяча хірургія","2"
"ХАРКІВСЬКА","02002701","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КРАСНОГРАДСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Фтизіатрія","1"
"ХАРКІВСЬКА","02002701","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КРАСНОГРАДСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Фізична та реабілітаційна медицина","4"
"ХАРКІВСЬКА","02002701","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КРАСНОГРАДСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Психіатрія","1"
"ХАРКІВСЬКА","02002701","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КРАСНОГРАДСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Пульмонологія","1"
"ХАРКІВСЬКА","02002701","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КРАСНОГРАДСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Ревматологія","2"
"ХАРКІВСЬКА","02002701","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КРАСНОГРАДСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Хірургічна стоматологія","1"
"ХАРКІВСЬКА","02002701","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КРАСНОГРАДСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Терапевтична стоматологія","3"
"ХАРКІВСЬКА","02002701","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КРАСНОГРАДСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Терапія","12"
"ХАРКІВСЬКА","02002701","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КРАСНОГРАДСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Ультразвукова діагностика","13"
"ХАРКІВСЬКА","02002701","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КРАСНОГРАДСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Урологія","2"
"ХАРКІВСЬКА","02002701","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КРАСНОГРАДСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Рентгенологія","6"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","адміністратор",NULL,"2"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","асистент","Лабораторна справа (клініка)","21"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","асистент","Лікувальна справа","2"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","асистент","Медична статистика","2"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","асистент","Сестринська справа","88"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","асистент","Акушерська справа","4"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","асистент","Сестринська справа (операційна)","4"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","асистент","Рентгенологія","16"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","відділ кадрів",NULL,"1"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","керівник закладу ОЗ",NULL,"1"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","працівник реєстратури",NULL,"1"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Підліткова терапія","1"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Анестезіологія","6"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Кардіологія","1"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Клінічна біохімія","1"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Клінічна лабораторна діагностика","6"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Дерматовенерологія","1"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Медицина невідкладних станів","3"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Ендокринологія","1"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Ендоскопія","2"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Епідеміологія","1"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Функціональна діагностика","1"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Хірургія","13"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Інфекційні хвороби","2"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Інтервенційна кардіологія","1"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Наркологія","1"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Неонатологія","2"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Неврологія","8"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Акушерство і гінекологія","15"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Онкологія","1"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Офтальмологія","1"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Ортопедія і травматологія","5"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Отоларингологія","3"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Патологічна анатомія","1"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Педіатрія","3"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Дитячі інфекційні хвороби","1"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Дитяча офтальмологія","1"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Фтизіатрія","1"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Фізична терапія","2"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Психіатрія","1"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Психотерапія","1"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Організація і управління охороною здоров'я","1"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Пульмонологія","1"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Стоматологія","1"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Хірургічна стоматологія","1"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Терапія","11"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Ультразвукова діагностика","4"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Урологія","1"
"ХАРКІВСЬКА","02002859","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАЛКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","спеціаліст","Рентгенологія","5"
"ХАРКІВСЬКА","02003304","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗЮМСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ПІЩАНСЬКОЇ БОГОМАТЕРІ""","адміністратор",NULL,"1"
"ХАРКІВСЬКА","02003304","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗЮМСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ПІЩАНСЬКОЇ БОГОМАТЕРІ""","асистент","Лабораторна справа (клініка)","37"
"ХАРКІВСЬКА","02003304","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗЮМСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ПІЩАНСЬКОЇ БОГОМАТЕРІ""","асистент","Сестринська справа","35"
"ХАРКІВСЬКА","02003304","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗЮМСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ПІЩАНСЬКОЇ БОГОМАТЕРІ""","асистент","Акушерська справа","13"
"ХАРКІВСЬКА","02003304","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗЮМСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ПІЩАНСЬКОЇ БОГОМАТЕРІ""","асистент","Сестринська справа (операційна)","13"
"ХАРКІВСЬКА","02003304","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗЮМСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ПІЩАНСЬКОЇ БОГОМАТЕРІ""","асистент","Рентгенологія","2"
"ХАРКІВСЬКА","02003304","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗЮМСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ПІЩАНСЬКОЇ БОГОМАТЕРІ""","відділ кадрів",NULL,"1"
"ХАРКІВСЬКА","02003304","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗЮМСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ПІЩАНСЬКОЇ БОГОМАТЕРІ""","керівник закладу ОЗ",NULL,"1"
"ХАРКІВСЬКА","02003304","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗЮМСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ПІЩАНСЬКОЇ БОГОМАТЕРІ""","спеціаліст","Анестезіологія","6"
"ХАРКІВСЬКА","02003304","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗЮМСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ПІЩАНСЬКОЇ БОГОМАТЕРІ""","спеціаліст","Кардіологія","1"
"ХАРКІВСЬКА","02003304","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗЮМСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ПІЩАНСЬКОЇ БОГОМАТЕРІ""","спеціаліст","Клінічна біохімія","2"
"ХАРКІВСЬКА","02003304","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗЮМСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ПІЩАНСЬКОЇ БОГОМАТЕРІ""","спеціаліст","Клінічна лабораторна діагностика","1"
"ХАРКІВСЬКА","02003304","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗЮМСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ПІЩАНСЬКОЇ БОГОМАТЕРІ""","спеціаліст","Загальна гігієна","1"
"ХАРКІВСЬКА","02003304","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗЮМСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ПІЩАНСЬКОЇ БОГОМАТЕРІ""","спеціаліст","Дерматовенерологія","3"
"ХАРКІВСЬКА","02003304","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗЮМСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ПІЩАНСЬКОЇ БОГОМАТЕРІ""","спеціаліст","Медицина невідкладних станів","2"
"ХАРКІВСЬКА","02003304","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗЮМСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ПІЩАНСЬКОЇ БОГОМАТЕРІ""","спеціаліст","Ендокринологія","1"
"ХАРКІВСЬКА","02003304","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗЮМСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ПІЩАНСЬКОЇ БОГОМАТЕРІ""","спеціаліст","Ендоскопія","3"
"ХАРКІВСЬКА","02003304","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗЮМСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ПІЩАНСЬКОЇ БОГОМАТЕРІ""","спеціаліст","Епідеміологія","1"
"ХАРКІВСЬКА","02003304","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗЮМСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ПІЩАНСЬКОЇ БОГОМАТЕРІ""","спеціаліст","Гастроентерологія","1"
"ХАРКІВСЬКА","02003304","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗЮМСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ПІЩАНСЬКОЇ БОГОМАТЕРІ""","спеціаліст","Хірургія","6"
"ХАРКІВСЬКА","02003304","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗЮМСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ПІЩАНСЬКОЇ БОГОМАТЕРІ""","спеціаліст","Інфекційні хвороби","3"
"ХАРКІВСЬКА","02003304","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗЮМСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ПІЩАНСЬКОЇ БОГОМАТЕРІ""","спеціаліст","Наркологія","2"
"ХАРКІВСЬКА","02003304","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗЮМСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ПІЩАНСЬКОЇ БОГОМАТЕРІ""","спеціаліст","Неонатологія","1"
"ХАРКІВСЬКА","02003304","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗЮМСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ПІЩАНСЬКОЇ БОГОМАТЕРІ""","спеціаліст","Неврологія","7"
"ХАРКІВСЬКА","02003304","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗЮМСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ПІЩАНСЬКОЇ БОГОМАТЕРІ""","спеціаліст","Акушерство і гінекологія","11"
"ХАРКІВСЬКА","02003304","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗЮМСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ПІЩАНСЬКОЇ БОГОМАТЕРІ""","спеціаліст","Онкологія","1"
"ХАРКІВСЬКА","02003304","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗЮМСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ПІЩАНСЬКОЇ БОГОМАТЕРІ""","спеціаліст","Офтальмологія","4"
"ХАРКІВСЬКА","02003304","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗЮМСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ПІЩАНСЬКОЇ БОГОМАТЕРІ""","спеціаліст","Ортопедія і травматологія","12"
"ХАРКІВСЬКА","02003304","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗЮМСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ПІЩАНСЬКОЇ БОГОМАТЕРІ""","спеціаліст","Отоларингологія","7"
"ХАРКІВСЬКА","02003304","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗЮМСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ПІЩАНСЬКОЇ БОГОМАТЕРІ""","спеціаліст","Патологічна анатомія","2"
